,Unnamed:_0,Invoice_ID,Branch,City,Customer_type,Gender,Product_line,Unit_price,Quantity,Tax_5%,Total,Date,Time,Payment,cogs,gross_margin_percentage,gross_income,Rating,Latitude,Longitude
146,146.0,685-64-1609,A,Yangon,Member,Female,Fashion accessories,30.14,10,15.07,316.47,2021-02-10,12:28,Ewallet,301.4,4.761904762,15.07,9.2,16.8409,96.1735
147,147.0,568-90-5112,C,Naypyitaw,Normal,Male,Health and beauty,66.14,4,13.228,277.788,2021-03-19,12:46,Credit card,264.56,4.761904762,13.228,5.6,19.7633,96.0785
148,148.0,262-47-2794,B,Mandalay,Member,Male,Home and lifestyle,71.86,8,28.744,603.624,2021-03-06,15:07,Credit card,574.88,4.761904762,28.744,6.2,21.9588,96.0891
149,149.0,238-49-0436,A,Yangon,Normal,Male,Health and beauty,32.46,8,12.984,272.664,2021-03-27,13:48,Credit card,259.68,4.761904762,12.984,4.9,16.8409,96.1735
150,150.0,608-96-3517,B,Mandalay,Member,Female,Fashion accessories,91.54,4,18.308,384.468,2021-03-23,19:20,Credit card,366.16,4.761904762,18.308,4.8,21.9588,96.0891
151,151.0,584-86-7256,C,Naypyitaw,Member,Male,Sports and travel,34.56,7,12.096,254.016,2021-03-11,16:07,Credit card,241.92,4.761904762,12.096,7.3,19.7633,96.0785
152,152.0,746-94-0204,A,Yangon,Normal,Male,Fashion accessories,83.24,9,37.458,786.618,2021-01-29,11:56,Credit card,749.16,4.761904762,37.458,7.4,16.8409,96.1735
153,153.0,214-17-6927,C,Naypyitaw,Normal,Female,Food and beverages,16.48,6,4.944,103.824,2021-02-07,18:23,Ewallet,98.88,4.761904762,4.944,9.9,19.7633,96.0785
154,154.0,400-89-4171,C,Naypyitaw,Normal,Female,Sports and travel,80.97,8,32.388,680.148,2021-01-28,13:05,Cash,647.76,4.761904762,32.388,9.3,19.7633,96.0785
155,155.0,782-95-9291,A,Yangon,Member,Male,Food and beverages,92.29,5,23.0725,484.5225,2021-02-20,15:55,Credit card,461.45,4.761904762,23.0725,9.0,16.8409,96.1735
156,156.0,279-74-2924,B,Mandalay,Member,Male,Electronic accessories,72.17,1,3.6085,75.7785,2021-01-04,19:40,Cash,72.17,4.761904762,3.6085,6.1,21.9588,96.0891
157,157.0,307-85-2293,B,Mandalay,Normal,Male,Home and lifestyle,50.28,5,12.57,263.97,2021-03-07,13:58,Ewallet,251.4,4.761904762,12.57,9.7,21.9588,96.0891
158,158.0,743-04-1105,B,Mandalay,Member,Male,Health and beauty,97.22,9,43.749,918.729,2021-03-30,14:43,Ewallet,874.98,4.761904762,43.749,6.0,21.9588,96.0891
159,159.0,423-57-2993,B,Mandalay,Normal,Male,Sports and travel,93.39,6,28.017,588.357,2021-03-27,19:18,Ewallet,560.34,4.761904762,28.017,10.0,21.9588,96.0891
160,160.0,894-41-5205,C,Naypyitaw,Normal,Female,Food and beverages,43.18,8,17.272,362.712,2021-01-19,19:39,Credit card,345.44,4.761904762,17.272,8.3,19.7633,96.0785
161,161.0,275-28-0149,A,Yangon,Normal,Male,Sports and travel,63.69,1,3.1845,66.8745,2021-02-25,16:21,Cash,63.69,4.761904762,3.1845,6.0,16.8409,96.1735
162,162.0,101-17-6199,A,Yangon,Normal,Male,Food and beverages,45.79,7,16.0265,336.5565,2021-03-13,19:44,Credit card,320.53,4.761904762,16.0265,7.0,16.8409,96.1735
163,163.0,423-80-0988,C,Naypyitaw,Normal,Male,Sports and travel,76.4,2,7.64,160.44,2021-01-30,19:42,Ewallet,152.8,4.761904762,7.64,6.5,19.7633,96.0785
164,164.0,548-46-9322,B,Mandalay,Normal,Male,Food and beverages,39.9,10,19.95,418.95,2021-02-20,15:24,Credit card,399.0,4.761904762,19.95,5.9,21.9588,96.0891
165,165.0,505-02-0892,B,Mandalay,Member,Male,Health and beauty,42.57,8,17.028,357.588,2021-02-25,14:12,Ewallet,340.56,4.761904762,17.028,5.6,21.9588,96.0891
166,166.0,234-65-2137,C,Naypyitaw,Normal,Male,Home and lifestyle,95.58,10,47.79,1003.59,2021-01-16,13:32,Cash,955.8,4.761904762,47.79,4.8,19.7633,96.0785
167,167.0,687-47-8271,A,Yangon,Normal,Male,Fashion accessories,98.98,10,49.49,1039.29,2021-02-08,16:20,Credit card,989.8,4.761904762,49.49,8.7,16.8409,96.1735
168,168.0,796-32-9050,A,Yangon,Normal,Male,Food and beverages,51.28,6,15.384,323.064,2021-01-19,16:31,Cash,307.68,4.761904762,15.384,6.5,16.8409,96.1735
169,169.0,105-31-1824,A,Yangon,Member,Male,Sports and travel,69.52,7,24.332,510.972,2021-02-01,15:10,Credit card,486.64,4.761904762,24.332,8.5,16.8409,96.1735
170,170.0,249-42-3782,A,Yangon,Normal,Male,Health and beauty,70.01,5,17.5025,367.5525,2021-01-03,11:36,Ewallet,350.05,4.761904762,17.5025,5.5,16.8409,96.1735
171,171.0,316-55-4634,B,Mandalay,Member,Male,Food and beverages,80.05,5,20.0125,420.2625,2021-01-26,12:45,Credit card,400.25,4.761904762,20.0125,9.4,21.9588,96.0891
172,172.0,733-33-4967,C,Naypyitaw,Normal,Male,Electronic accessories,20.85,8,8.34,175.14,2021-03-03,19:17,Cash,166.8,4.761904762,8.34,6.3,19.7633,96.0785
173,173.0,608-27-6295,B,Mandalay,Member,Male,Electronic accessories,52.89,6,15.867,333.207,2021-01-19,17:34,Credit card,317.34,4.761904762,15.867,9.8,21.9588,96.0891
174,174.0,414-12-7047,B,Mandalay,Normal,Male,Food and beverages,19.79,8,7.916,166.236,2021-01-18,12:04,Ewallet,158.32,4.761904762,7.916,8.7,21.9588,96.0891
175,175.0,827-26-2100,A,Yangon,Member,Male,Home and lifestyle,33.84,9,15.228,319.788,2021-03-21,16:21,Ewallet,304.56,4.761904762,15.228,8.8,16.8409,96.1735
176,176.0,175-54-2529,A,Yangon,Member,Male,Food and beverages,22.17,8,8.868,186.228,2021-03-03,17:01,Credit card,177.36,4.761904762,8.868,9.6,16.8409,96.1735
177,177.0,139-52-2867,C,Naypyitaw,Normal,Female,Fashion accessories,22.51,7,7.8785,165.4485,2021-02-13,10:50,Credit card,157.57,4.761904762,7.8785,4.8,19.7633,96.0785
178,178.0,407-63-8975,A,Yangon,Normal,Male,Food and beverages,73.88,6,22.164,465.444,2021-03-23,19:16,Ewallet,443.28,4.761904762,22.164,4.4,16.8409,96.1735
179,179.0,342-65-4817,C,Naypyitaw,Member,Male,Health and beauty,86.8,3,13.02,273.42,2021-01-28,16:47,Ewallet,260.4,4.761904762,13.02,9.9,19.7633,96.0785
180,180.0,130-98-8941,C,Naypyitaw,Normal,Male,Fashion accessories,64.26,7,22.491,472.311,2021-02-09,10:00,Cash,449.82,4.761904762,22.491,5.7,19.7633,96.0785
181,181.0,434-83-9547,C,Naypyitaw,Member,Male,Food and beverages,38.47,8,15.388,323.148,2021-01-23,11:51,Cash,307.76,4.761904762,15.388,7.7,19.7633,96.0785
182,182.0,851-28-6367,A,Yangon,Member,Male,Sports and travel,15.5,10,7.75,162.75,2021-03-23,10:55,Ewallet,155.0,4.761904762,7.75,8.0,16.8409,96.1735
183,183.0,824-88-3614,C,Naypyitaw,Normal,Male,Health and beauty,34.31,8,13.724,288.204,2021-01-25,15:00,Ewallet,274.48,4.761904762,13.724,5.7,19.7633,96.0785
184,184.0,586-25-0848,A,Yangon,Normal,Female,Sports and travel,12.34,7,4.319,90.699,2021-03-04,11:19,Credit card,86.38,4.761904762,4.319,6.7,16.8409,96.1735
185,185.0,895-66-0685,B,Mandalay,Member,Male,Food and beverages,18.08,3,2.712,56.952,2021-03-05,19:46,Ewallet,54.24,4.761904762,2.712,8.0,21.9588,96.0891
186,186.0,305-14-0245,B,Mandalay,Member,Female,Home and lifestyle,94.49,8,37.796,793.716,2021-03-03,19:00,Ewallet,755.92,4.761904762,37.796,7.5,21.9588,96.0891
187,187.0,732-04-5373,B,Mandalay,Member,Male,Home and lifestyle,46.47,4,9.294,195.174,2021-02-08,10:53,Cash,185.88,4.761904762,9.294,7.0,21.9588,96.0891
188,188.0,400-60-7251,A,Yangon,Normal,Male,Home and lifestyle,74.07,1,3.7035,77.7735,2021-02-10,12:50,Ewallet,74.07,4.761904762,3.7035,9.9,16.8409,96.1735
189,189.0,593-65-1552,C,Naypyitaw,Normal,Female,Home and lifestyle,69.81,4,13.962,293.202,2021-01-28,20:50,Credit card,279.24,4.761904762,13.962,5.9,19.7633,96.0785
190,190.0,284-34-9626,B,Mandalay,Normal,Female,Home and lifestyle,77.04,3,11.556,242.676,2021-02-11,10:39,Credit card,231.12,4.761904762,11.556,7.2,21.9588,96.0891
191,191.0,437-58-8131,B,Mandalay,Normal,Female,Fashion accessories,73.52,2,7.352,154.392,2021-01-15,13:41,Ewallet,147.04,4.761904762,7.352,4.6,21.9588,96.0891
192,192.0,286-43-6208,C,Naypyitaw,Normal,Female,Food and beverages,87.8,9,39.51,829.71,2021-03-16,19:08,Cash,790.2,4.761904762,39.51,9.2,19.7633,96.0785
193,193.0,641-43-2399,B,Mandalay,Normal,Male,Home and lifestyle,25.55,4,5.11,107.31,2021-01-26,20:23,Ewallet,102.2,4.761904762,5.11,5.7,21.9588,96.0891
194,194.0,831-07-6050,A,Yangon,Normal,Male,Electronic accessories,32.71,5,8.1775,171.7275,2021-03-19,11:30,Credit card,163.55,4.761904762,8.1775,9.9,16.8409,96.1735
195,195.0,556-86-3144,C,Naypyitaw,Member,Female,Fashion accessories,74.29,1,3.7145,78.0045,2021-01-13,19:30,Cash,74.29,4.761904762,3.7145,5.0,19.7633,96.0785
196,196.0,848-24-9445,C,Naypyitaw,Member,Male,Health and beauty,43.7,2,4.37,91.77,2021-03-26,18:03,Cash,87.4,4.761904762,4.37,4.9,19.7633,96.0785
197,197.0,856-22-8149,A,Yangon,Normal,Female,Home and lifestyle,25.29,1,1.2645,26.5545,2021-03-23,10:13,Ewallet,25.29,4.761904762,1.2645,6.1,16.8409,96.1735
198,198.0,699-01-4164,C,Naypyitaw,Normal,Male,Health and beauty,41.5,4,8.3,174.3,2021-03-12,19:58,Credit card,166.0,4.761904762,8.3,8.2,19.7633,96.0785
199,199.0,420-11-4919,C,Naypyitaw,Member,Female,Food and beverages,71.39,5,17.8475,374.7975,2021-02-17,19:57,Credit card,356.95,4.761904762,17.8475,5.5,19.7633,96.0785
200,200.0,606-80-4905,C,Naypyitaw,Member,Female,Sports and travel,19.15,6,5.745,120.645,2021-01-29,10:01,Credit card,114.9,4.761904762,5.745,6.8,19.7633,96.0785
201,201.0,542-41-0513,B,Mandalay,Member,Female,Electronic accessories,57.49,4,11.498,241.458,2021-03-15,11:57,Cash,229.96,4.761904762,11.498,6.6,21.9588,96.0891
202,202.0,426-39-2418,C,Naypyitaw,Normal,Male,Electronic accessories,61.41,7,21.4935,451.3635,2021-01-14,10:02,Cash,429.87,4.761904762,21.4935,9.8,19.7633,96.0785
203,203.0,875-46-5808,B,Mandalay,Member,Male,Health and beauty,25.9,10,12.95,271.95,2021-02-06,14:51,Ewallet,259.0,4.761904762,12.95,8.7,21.9588,96.0891
204,204.0,394-43-4238,B,Mandalay,Member,Male,Home and lifestyle,17.77,5,4.4425,93.2925,2021-02-15,12:42,Credit card,88.85,4.761904762,4.4425,5.4,21.9588,96.0891
205,205.0,749-24-1565,A,Yangon,Normal,Female,Health and beauty,23.03,9,10.3635,217.6335,2021-01-03,12:02,Ewallet,207.27,4.761904762,10.3635,7.9,16.8409,96.1735
206,206.0,672-51-8681,C,Naypyitaw,Member,Female,Electronic accessories,66.65,9,29.9925,629.8425,2021-01-04,18:19,Credit card,599.85,4.761904762,29.9925,9.7,19.7633,96.0785
207,207.0,263-87-5680,C,Naypyitaw,Member,Female,Home and lifestyle,28.53,10,14.265,299.565,2021-03-18,17:38,Ewallet,285.3,4.761904762,14.265,7.8,19.7633,96.0785
208,208.0,573-58-9734,B,Mandalay,Normal,Female,Fashion accessories,30.37,3,4.5555,95.6655,2021-03-28,13:41,Ewallet,91.11,4.761904762,4.5555,5.1,21.9588,96.0891
209,209.0,817-69-8206,B,Mandalay,Normal,Female,Electronic accessories,99.73,9,44.8785,942.4485,2021-03-02,19:42,Credit card,897.57,4.761904762,44.8785,6.5,21.9588,96.0891
210,210.0,888-02-0338,A,Yangon,Normal,Male,Electronic accessories,26.23,9,11.8035,247.8735,2021-01-25,20:24,Ewallet,236.07,4.761904762,11.8035,5.9,16.8409,96.1735
211,211.0,677-11-0152,C,Naypyitaw,Normal,Female,Food and beverages,93.26,9,41.967,881.307,2021-01-16,18:08,Cash,839.34,4.761904762,41.967,8.8,19.7633,96.0785
212,212.0,142-63-6033,B,Mandalay,Normal,Male,Home and lifestyle,92.36,5,23.09,484.89,2021-03-20,19:17,Ewallet,461.8,4.761904762,23.09,4.9,21.9588,96.0891
213,213.0,656-16-1063,B,Mandalay,Normal,Male,Sports and travel,46.42,3,6.963,146.223,2021-01-04,13:24,Credit card,139.26,4.761904762,6.963,4.4,21.9588,96.0891
214,214.0,891-58-8335,B,Mandalay,Member,Female,Sports and travel,29.61,7,10.3635,217.6335,2021-03-11,15:53,Cash,207.27,4.761904762,10.3635,6.5,21.9588,96.0891
215,215.0,802-43-8934,A,Yangon,Normal,Male,Home and lifestyle,18.28,1,0.914,19.194,2021-03-22,15:05,Credit card,18.28,4.761904762,0.914,8.3,16.8409,96.1735
216,216.0,560-30-5617,B,Mandalay,Normal,Female,Sports and travel,24.77,5,6.1925,130.0425,2021-03-24,18:27,Cash,123.85,4.761904762,6.1925,8.5,21.9588,96.0891
217,217.0,319-74-2561,A,Yangon,Member,Female,Electronic accessories,94.64,3,14.196,298.116,2021-02-21,16:55,Cash,283.92,4.761904762,14.196,5.5,16.8409,96.1735
218,218.0,549-03-9315,B,Mandalay,Normal,Male,Fashion accessories,94.87,8,37.948,796.908,2021-02-12,12:58,Ewallet,758.96,4.761904762,37.948,8.7,21.9588,96.0891
219,219.0,790-29-1172,B,Mandalay,Normal,Female,Food and beverages,57.34,3,8.601,180.621,2021-03-10,18:59,Credit card,172.02,4.761904762,8.601,7.9,21.9588,96.0891
220,220.0,239-36-3640,B,Mandalay,Normal,Male,Electronic accessories,45.35,6,13.605,285.705,2021-01-31,13:44,Ewallet,272.1,4.761904762,13.605,6.1,21.9588,96.0891
221,221.0,468-01-2051,B,Mandalay,Normal,Male,Food and beverages,62.08,7,21.728,456.288,2021-03-06,13:46,Ewallet,434.56,4.761904762,21.728,5.4,21.9588,96.0891
222,222.0,389-25-3394,C,Naypyitaw,Normal,Male,Electronic accessories,11.81,5,2.9525,62.0025,2021-02-17,18:06,Cash,59.05,4.761904762,2.9525,9.4,19.7633,96.0785
223,223.0,279-62-1445,C,Naypyitaw,Member,Female,Fashion accessories,12.54,1,0.627,13.167,2021-02-21,12:38,Cash,12.54,4.761904762,0.627,8.2,19.7633,96.0785
224,224.0,213-72-6612,A,Yangon,Normal,Male,Food and beverages,43.25,2,4.325,90.825,2021-03-20,15:56,Cash,86.5,4.761904762,4.325,6.2,16.8409,96.1735
225,225.0,746-68-6593,C,Naypyitaw,Member,Female,Sports and travel,87.16,2,8.716,183.036,2021-01-11,14:29,Credit card,174.32,4.761904762,8.716,9.7,19.7633,96.0785
226,226.0,836-82-5858,B,Mandalay,Member,Male,Health and beauty,69.37,9,31.2165,655.5465,2021-01-26,19:14,Ewallet,624.33,4.761904762,31.2165,4.0,21.9588,96.0891
227,227.0,583-72-1480,C,Naypyitaw,Member,Male,Electronic accessories,37.06,4,7.412,155.652,2021-01-31,16:24,Ewallet,148.24,4.761904762,7.412,9.7,19.7633,96.0785
228,228.0,466-61-5506,B,Mandalay,Member,Female,Electronic accessories,90.7,6,27.21,571.41,2021-02-26,10:52,Cash,544.2,4.761904762,27.21,5.3,21.9588,96.0891
229,229.0,721-86-6247,A,Yangon,Normal,Female,Home and lifestyle,63.42,8,25.368,532.728,2021-03-11,12:55,Ewallet,507.36,4.761904762,25.368,7.4,16.8409,96.1735
230,230.0,289-65-5721,B,Mandalay,Normal,Female,Fashion accessories,81.37,2,8.137,170.877,2021-01-26,19:28,Cash,162.74,4.761904762,8.137,6.5,21.9588,96.0891
231,231.0,545-46-3100,B,Mandalay,Member,Female,Electronic accessories,10.59,3,1.5885,33.3585,2021-03-12,13:52,Credit card,31.77,4.761904762,1.5885,8.7,21.9588,96.0891
232,232.0,418-02-5978,B,Mandalay,Normal,Female,Health and beauty,84.09,9,37.8405,794.6505,2021-02-11,10:54,Cash,756.81,4.761904762,37.8405,8.0,21.9588,96.0891
233,233.0,269-04-5750,B,Mandalay,Member,Male,Fashion accessories,73.82,4,14.764,310.044,2021-02-21,18:31,Cash,295.28,4.761904762,14.764,6.7,21.9588,96.0891
234,234.0,157-13-5295,A,Yangon,Member,Male,Health and beauty,51.94,10,25.97,545.37,2021-03-09,18:24,Ewallet,519.4,4.761904762,25.97,6.5,16.8409,96.1735
235,235.0,645-78-8093,A,Yangon,Normal,Female,Sports and travel,93.14,2,9.314,195.594,2021-01-20,18:09,Ewallet,186.28,4.761904762,9.314,4.1,16.8409,96.1735
236,236.0,211-30-9270,C,Naypyitaw,Normal,Male,Health and beauty,17.41,5,4.3525,91.4025,2021-01-28,15:16,Credit card,87.05,4.761904762,4.3525,4.9,19.7633,96.0785
237,237.0,755-12-3214,C,Naypyitaw,Member,Female,Fashion accessories,44.22,5,11.055,232.155,2021-03-05,17:07,Credit card,221.1,4.761904762,11.055,8.6,19.7633,96.0785
238,238.0,346-84-3103,B,Mandalay,Member,Female,Electronic accessories,13.22,5,3.305,69.405,2021-03-02,19:26,Cash,66.1,4.761904762,3.305,4.3,21.9588,96.0891
239,239.0,478-06-7835,A,Yangon,Normal,Male,Fashion accessories,89.69,1,4.4845,94.1745,2021-01-11,11:20,Ewallet,89.69,4.761904762,4.4845,4.9,16.8409,96.1735
240,240.0,540-11-4336,A,Yangon,Normal,Male,Food and beverages,24.94,9,11.223,235.683,2021-01-11,16:49,Credit card,224.46,4.761904762,11.223,5.6,16.8409,96.1735
241,241.0,448-81-5016,A,Yangon,Normal,Male,Health and beauty,59.77,2,5.977,125.517,2021-03-11,12:01,Credit card,119.54,4.761904762,5.977,5.8,16.8409,96.1735
242,242.0,142-72-4741,C,Naypyitaw,Member,Male,Fashion accessories,93.2,2,9.32,195.72,2021-02-28,18:37,Credit card,186.4,4.761904762,9.32,6.0,19.7633,96.0785
243,243.0,217-58-1179,A,Yangon,Member,Male,Home and lifestyle,62.65,4,12.53,263.13,2021-01-05,11:25,Cash,250.6,4.761904762,12.53,4.2,16.8409,96.1735
244,244.0,376-02-8238,B,Mandalay,Normal,Male,Home and lifestyle,93.87,8,37.548,788.508,2021-02-02,18:42,Credit card,750.96,4.761904762,37.548,8.3,21.9588,96.0891
245,245.0,530-90-9855,A,Yangon,Member,Male,Home and lifestyle,47.59,8,19.036,399.756,2021-01-01,14:47,Cash,380.72,4.761904762,19.036,5.7,16.8409,96.1735
246,246.0,866-05-7563,B,Mandalay,Member,Female,Electronic accessories,81.4,3,12.21,256.41,2021-02-09,19:43,Cash,244.2,4.761904762,12.21,4.8,21.9588,96.0891
247,247.0,604-70-6476,A,Yangon,Member,Male,Fashion accessories,17.94,5,4.485,94.185,2021-01-23,14:04,Ewallet,89.7,4.761904762,4.485,6.8,16.8409,96.1735
248,248.0,799-71-1548,A,Yangon,Member,Male,Electronic accessories,77.72,4,15.544,326.424,2021-01-07,16:11,Credit card,310.88,4.761904762,15.544,8.8,16.8409,96.1735
249,249.0,785-13-7708,B,Mandalay,Normal,Male,Food and beverages,73.06,7,25.571,536.991,2021-01-14,19:06,Credit card,511.42,4.761904762,25.571,4.2,21.9588,96.0891
250,250.0,845-51-0542,B,Mandalay,Member,Male,Food and beverages,46.55,9,20.9475,439.8975,2021-02-02,15:34,Ewallet,418.95,4.761904762,20.9475,6.4,21.9588,96.0891
251,251.0,662-47-5456,C,Naypyitaw,Member,Male,Fashion accessories,35.19,10,17.595,369.495,2021-03-17,19:06,Credit card,351.9,4.761904762,17.595,8.4,19.7633,96.0785
252,252.0,883-17-4236,C,Naypyitaw,Normal,Female,Sports and travel,14.39,2,1.439,30.219,2021-03-02,19:44,Credit card,28.78,4.761904762,1.439,7.2,19.7633,96.0785
253,253.0,290-68-2984,A,Yangon,Normal,Male,Home and lifestyle,23.75,4,4.75,99.75,2021-03-16,11:22,Cash,95.0,4.761904762,4.75,5.2,16.8409,96.1735
254,254.0,704-11-6354,A,Yangon,Member,Male,Home and lifestyle,58.9,8,23.56,494.76,2021-01-06,11:23,Cash,471.2,4.761904762,23.56,8.9,16.8409,96.1735
255,255.0,110-48-7033,B,Mandalay,Member,Male,Fashion accessories,32.62,4,6.524,137.004,2021-01-29,14:12,Cash,130.48,4.761904762,6.524,9.0,21.9588,96.0891
256,256.0,366-93-0948,A,Yangon,Member,Male,Electronic accessories,66.35,1,3.3175,69.6675,2021-01-31,10:46,Credit card,66.35,4.761904762,3.3175,9.7,16.8409,96.1735
257,257.0,729-09-9681,A,Yangon,Member,Male,Home and lifestyle,25.91,6,7.773,163.233,2021-02-05,10:16,Ewallet,155.46,4.761904762,7.773,8.7,16.8409,96.1735
258,258.0,151-16-1484,A,Yangon,Member,Male,Electronic accessories,32.25,4,6.45,135.45,2021-02-13,12:38,Ewallet,129.0,4.761904762,6.45,6.5,16.8409,96.1735
259,259.0,380-94-4661,C,Naypyitaw,Member,Male,Electronic accessories,65.94,4,13.188,276.948,2021-02-07,13:05,Credit card,263.76,4.761904762,13.188,6.9,19.7633,96.0785
260,260.0,850-41-9669,A,Yangon,Normal,Female,Electronic accessories,75.06,9,33.777,709.317,2021-03-19,13:25,Ewallet,675.54,4.761904762,33.777,6.2,16.8409,96.1735
261,261.0,821-07-3596,C,Naypyitaw,Normal,Female,Fashion accessories,16.45,4,3.29,69.09,2021-03-07,14:53,Ewallet,65.8,4.761904762,3.29,5.6,19.7633,96.0785
262,262.0,655-85-5130,B,Mandalay,Member,Female,Fashion accessories,38.3,4,7.66,160.86,2021-03-13,19:22,Cash,153.2,4.761904762,7.66,5.7,21.9588,96.0891
263,263.0,447-15-7839,A,Yangon,Member,Female,Sports and travel,22.24,10,11.12,233.52,2021-02-09,11:00,Cash,222.4,4.761904762,11.12,4.2,16.8409,96.1735
264,264.0,154-74-7179,B,Mandalay,Normal,Male,Sports and travel,54.45,1,2.7225,57.1725,2021-02-26,19:24,Ewallet,54.45,4.761904762,2.7225,7.9,21.9588,96.0891
265,265.0,253-12-6086,A,Yangon,Member,Female,Sports and travel,98.4,7,34.44,723.24,2021-03-12,12:43,Credit card,688.8,4.761904762,34.44,8.7,16.8409,96.1735
266,266.0,808-65-0703,C,Naypyitaw,Normal,Male,Home and lifestyle,35.47,4,7.094,148.974,2021-03-14,17:22,Credit card,141.88,4.761904762,7.094,6.9,19.7633,96.0785
267,267.0,571-94-0759,B,Mandalay,Member,Female,Food and beverages,74.6,10,37.3,783.3,2021-01-08,20:55,Cash,746.0,4.761904762,37.3,9.5,21.9588,96.0891
268,268.0,144-51-6085,A,Yangon,Member,Male,Home and lifestyle,70.74,4,14.148,297.108,2021-01-05,16:05,Credit card,282.96,4.761904762,14.148,4.4,16.8409,96.1735
269,269.0,731-14-2199,A,Yangon,Member,Female,Home and lifestyle,35.54,10,17.77,373.17,2021-01-04,13:34,Ewallet,355.4,4.761904762,17.77,7.0,16.8409,96.1735
270,270.0,783-09-1637,B,Mandalay,Normal,Female,Sports and travel,67.43,5,16.8575,354.0075,2021-03-06,18:13,Ewallet,337.15,4.761904762,16.8575,6.3,21.9588,96.0891
271,271.0,687-15-1097,C,Naypyitaw,Member,Female,Health and beauty,21.12,2,2.112,44.352,2021-01-03,19:17,Cash,42.24,4.761904762,2.112,9.7,19.7633,96.0785
272,272.0,126-54-1082,A,Yangon,Member,Female,Home and lifestyle,21.54,9,9.693,203.553,2021-01-07,11:44,Credit card,193.86,4.761904762,9.693,8.8,16.8409,96.1735
273,273.0,633-91-1052,A,Yangon,Normal,Female,Home and lifestyle,12.03,2,1.203,25.263,2021-01-27,15:51,Cash,24.06,4.761904762,1.203,5.1,16.8409,96.1735
274,274.0,477-24-6490,B,Mandalay,Normal,Female,Health and beauty,99.71,6,29.913,628.173,2021-02-26,16:52,Ewallet,598.26,4.761904762,29.913,7.9,21.9588,96.0891
275,275.0,566-19-5475,B,Mandalay,Normal,Male,Fashion accessories,47.97,7,16.7895,352.5795,2021-01-07,20:52,Cash,335.79,4.761904762,16.7895,6.2,21.9588,96.0891
276,276.0,526-86-8552,C,Naypyitaw,Member,Female,Home and lifestyle,21.82,10,10.91,229.11,2021-01-07,17:36,Cash,218.2,4.761904762,10.91,7.1,19.7633,96.0785
277,277.0,376-56-3573,C,Naypyitaw,Normal,Female,Fashion accessories,95.42,4,19.084,400.764,2021-02-02,13:23,Ewallet,381.68,4.761904762,19.084,6.4,19.7633,96.0785
278,278.0,537-72-0426,C,Naypyitaw,Member,Male,Fashion accessories,70.99,10,35.495,745.395,2021-03-20,16:28,Cash,709.9,4.761904762,35.495,5.7,19.7633,96.0785
279,279.0,828-61-5674,A,Yangon,Member,Male,Sports and travel,44.02,10,22.01,462.21,2021-03-20,19:57,Credit card,440.2,4.761904762,22.01,9.6,16.8409,96.1735
280,280.0,136-08-6195,A,Yangon,Normal,Female,Home and lifestyle,69.96,8,27.984,587.664,2021-02-15,17:01,Credit card,559.68,4.761904762,27.984,6.4,16.8409,96.1735
281,281.0,523-38-0215,C,Naypyitaw,Normal,Male,Home and lifestyle,37.0,1,1.85,38.85,2021-03-06,13:29,Credit card,37.0,4.761904762,1.85,7.9,19.7633,96.0785
282,282.0,490-29-1201,A,Yangon,Normal,Female,Sports and travel,15.34,1,0.767,16.107,2021-01-06,11:09,Cash,15.34,4.761904762,0.767,6.5,16.8409,96.1735
283,283.0,667-92-0055,A,Yangon,Member,Male,Health and beauty,99.83,6,29.949,628.929,2021-03-04,15:02,Ewallet,598.98,4.761904762,29.949,8.5,16.8409,96.1735
284,284.0,565-17-3836,A,Yangon,Member,Female,Health and beauty,47.67,4,9.534,200.214,2021-03-12,14:21,Cash,190.68,4.761904762,9.534,9.1,16.8409,96.1735
285,285.0,498-41-1961,B,Mandalay,Normal,Male,Health and beauty,66.68,5,16.67,350.07,2021-02-20,18:01,Cash,333.4,4.761904762,16.67,7.6,21.9588,96.0891
